,Cost of Renovation,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,year_since_completion,months_since_last_renovation,months_before_tenancy_lease_expiry,Availability_Now,Availability_Occupied,Condition_Brand New,Condition_For Reno / A&A,Condition_Land Only / For Rebuilding,Condition_Used,Facing_East,Facing_North,Facing_North East,Facing_North South,Facing_North West,Facing_South,Facing_South East,Facing_South West,Facing_West,Floor_high,Floor_low,Floor_mid,Floor_top,Furnishing_Fully Furnished,Furnishing_Partially Furnished,Furnishing_Unfurnished,Landed House Area Zoning_2 Storey Bungalow,Landed House Area Zoning_2 Storey Mixed Landed,Landed House Area Zoning_2 Storey Semi D,Landed House Area Zoning_3 Storey Bungalow,Landed House Area Zoning_3 Storey Mixed Landed,Landed House Area Zoning_3 Storey Semi D,Landed House Area Zoning_GCBA,Landed House Area Zoning_Not Applicable,Landed House Area Zoning_Not in Landed Housing Area,Landed House Area Zoning_Others,Re-wiring/Structural Renovation_No,Re-wiring/Structural Renovation_Yes,District,type,link
45,0.0,9.0,1.0,64.0,17.0,5.166666666666667,7.0,2.0,2.0,10.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,880000.0,0.0,2.0,786.0,99.0,696.0,36.0,38.0,43.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/waterview
46,0.0,18.0,1.0,7.0,172.0,3.4,5.5,5.0,6.0,10.0,10.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,5662469.0,1.0,2.0,4209.0,99.0,338.0,58.0,21.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,condo,https://www.99.co/singapore/condos-apartments/sennett-residence
47,0.0,21.0,1.0,14.5,16.0,18.0,10.0,2.0,2.0,10.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1850000.0,2.0,0.0,990.0,99999.0,82.0,72.0,32.0,37.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D10,condo,https://www.99.co/singapore/condos-apartments/casabella
48,0.0,22.0,1.0,64.0,13.0,4.4,6.0,4.0,5.0,10.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2600000.0,3.0,1.0,2691.0,99.0,463.0,40.0,54.0,46.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/vue-8-residence
49,0.0,2.0,1.0,64.0,15.75,4.6,4.2,2.0,3.0,10.0,10.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,680000.0,3.0,1.0,969.0,99.0,250.01096762949837,63.0,21.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,hdb,https://www.99.co/singapore/hdb/118d-jalan-membina-adFRBsUSt3VNwgyvB6WJhyjF
50,0.0,5.0,1.0,14.0,16.4,4.285714285714286,6.0,2.0,3.0,10.0,10.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,700000.0,1.0,3.0,1302.0,99.0,492.51541636905085,81.0,34.0,39.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,hdb,https://www.99.co/singapore/hdb/281-toh-guan-road-admq5pH95ChQeq3t8iVsf7r5
51,0.0,16.0,1.0,12.5,16.0,4.2,2.2,1.0,1.0,10.0,10.0,7.0,5.0,0.0,1.0,1.0,1.0,0.0,1306800.0,0.0,0.0,484.0,99999.0,167.0,52.0,24.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D1,condo,https://www.99.co/singapore/condos-apartments/robinson-suites
52,0.0,6.0,1.0,18.0,15.2,5.0,5.666666666666668,6.0,5.0,10.0,10.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,3200000.0,1.0,1.0,4456.0,99999.0,54.0,54.0,38.0,39.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D19,landed,https://www.99.co/singapore/landed/verdana-villas-de9xSe3Z5PGiifRpBG4jsmfK
53,0.0,13.0,1.0,64.0,14.5,3.3,4.0,2.0,2.0,10.0,10.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1729400.0,2.0,3.0,829.0,99.0,400.0,61.0,25.0,13.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,condo,https://www.99.co/singapore/condos-apartments/artra
54,0.0,4.0,1.0,10.0,14.0,3.9,4.0,2.0,3.0,10.0,10.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,868000.0,3.0,2.0,1280.0,99.0,641.2454679753486,59.0,26.0,31.0,4.55962231425663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,hdb,https://www.99.co/singapore/hdb/588d-ang-mo-kio-street-52-adxgpLGMLpV49W8mwKcEhA5
55,0.0,5.0,1.0,13.0,18.0,4.4,5.5,1420.0,3.0,10.0,10.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,570000.0,3.0,4.0,1117.1821601421382,99.0,1367.4022966863752,88.0,42.0,44.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D22,hdb,https://www.99.co/singapore/hdb/309-jurong-east-street-32-adukBYgbjp7BKtgWqtUQ55Md
56,0.0,1.0,1.0,17.0,14.0,3.8,4.75,2.0,3.0,10.0,10.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,490000.0,1.0,2.0,1291.0,99.0,563.0576677687274,35.0,52.0,44.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,hdb,https://www.99.co/singapore/hdb/706-tampines-street-71-adhzjfVu8mEiWrBBcQH8yDKb
57,0.0,13.0,0.0,64.0,172.0,18.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538000.0,0.0,0.0,1087.0,99.0,729.0,73.0,31.0,37.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,condo,https://www.99.co/singapore/condos-apartments/the-tre-ver
58,0.0,3.0,1.0,14.333333333333336,17.0,4.5,5.7,450.0,1.0,10.0,10.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,670000.0,0.0,0.0,912.1485410629863,99999.0,27.0,48.0,29.0,21.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D14,condo,https://www.99.co/singapore/condos-apartments/treasures-g19
59,0.0,3.0,1.0,64.0,15.5,4.0,4.0,2.0,3.0,10.0,10.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,640000.0,3.0,3.0,1475.0,4769.509642672634,729.313602184762,52.0,41.0,46.0,17.16323899038108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,hdb,
60,0.0,21.0,1.0,64.0,16.5,4.0,5.285714285714286,5.0,5.0,10.0,10.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3123000.0,2.0,2.0,2002.0,99.0,736.0,63.0,25.0,15.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,condo,https://www.99.co/singapore/condos-apartments/queens-peak
61,0.0,1.0,1.0,11.0,12.0,3.0,5.0,3.0,4.0,10.0,10.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,560000.0,3.0,0.0,1572.0,99.000009232945,886.1152542411057,79.0,39.0,50.0,34.78293713792536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,hdb,
62,0.0,12.0,0.0,64.0,172.0,18.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109000.0,0.0,0.0,700.0,99.0,729.0,73.0,31.0,37.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D13,condo,https://www.99.co/singapore/condos-apartments/the-tre-ver
63,0.0,6.0,1.0,14.0,15.142857142857142,4.6,4.0,2.0,3.0,10.0,10.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,539000.0,4.0,4.0,990.0,99.0,789.5018478313618,58.0,42.0,47.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D27,hdb,https://www.99.co/singapore/hdb/347b-yishun-avenue-11-adn7cmZmuasvv2qS79S9Td3Y
64,0.0,2.0,1.0,10.5,16.0,5.1,4.75,2.0,3.0,10.0,10.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,570000.0,1.0,2.0,1227.0,99.0,1380.711627515643,48.0,26.0,27.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,hdb,https://www.99.co/singapore/hdb/54-geylang-bahru-adkA2Wsmq7L3YfSkKXuJHQ75
65,0.0,2.0,1.0,12.0,13.25,2.9,3.6,1.0,3.0,10.0,10.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,778000.0,1.0,0.0,883.0,99.0,863.12160547182,46.0,19.0,17.0,16.971781665925064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D7,hdb,https://www.99.co/singapore/hdb/233-bain-street-adqksZup2kQF9wmzhH6GAJxV
66,0.0,24.0,1.0,10.0,12.0,5.125,6.0,4.0,3.0,10.0,6.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,7877232.0,1.0,0.0,2949.0,99999.0,278.0,61.0,17.0,26.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D10,condo,https://www.99.co/singapore/condos-apartments/cyan
67,0.0,6.0,1.0,64.0,16.0,4.4,6.0,3.0,4.0,10.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4398000.0,2.0,1.0,4007.0,55793.59128284611,170.93303305469055,41.0,54.0,46.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D18,landed,https://www.99.co/singapore/landed/pasir-ris-beach-park-dexPeiy5ftKBcjgeYuxZoRia
68,0.0,16.0,1.0,14.0,13.0,4.3,2.0,3.0,4.0,10.0,10.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,7702000.0,0.0,0.0,2260.0,99999.0,77.0,54.0,13.0,29.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D10,condo,https://www.99.co/singapore/condos-apartments/3-orchard-bythepark
69,0.0,1.0,1.0,64.0,13.4,5.1,5.6,635.0,2.0,10.0,10.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,245000.0,2.0,2.0,632.8527897286134,99.00000112750736,910.7684193453756,30.0,39.0,31.0,45.234278567907715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,hdb,
70,0.0,8.0,1.0,64.0,19.666666666666668,4.1,5.285714285714286,5.0,6.0,10.0,10.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,8720000.0,1.0,0.0,4011.0,999.0,58.371523620781815,74.0,23.0,35.0,6.729099396022781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D10,landed,https://www.99.co/singapore/landed/mcmahon-park-de488Z25DEuHgA2CWa93EPdn
71,0.0,13.0,1.0,29.0,18.5,4.9,3.4,3.0,4.0,10.0,10.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,3900000.0,1.0,0.0,3412.0,999.0,176.0,72.0,26.0,36.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D10,condo,https://www.99.co/singapore/condos-apartments/glentrees
72,0.0,22.0,1.0,64.0,16.666666666666668,5.1,6.2,2.0,2.0,10.0,10.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1260000.0,2.0,2.0,797.0,99.0,698.0,68.0,35.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D20,condo,https://www.99.co/singapore/condos-apartments/the-panorama
73,0.0,3.0,1.0,64.0,13.0,4.4,4.3,2.0,5.0,10.0,10.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,730000.0,2.0,2.0,1905.0,98.99999398852013,790.6858921189439,65.0,47.0,52.0,26.35016719163161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D25,hdb,
74,0.0,9.0,1.0,64.0,17.0,5.166666666666667,7.0,2.0,2.0,10.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,798000.0,0.0,2.0,786.0,99.0,696.0,36.0,38.0,43.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/waterview
75,0.0,20.0,1.0,64.0,14.5,3.6666666666666665,6.4,2.0,3.0,10.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1200000.0,0.0,3.0,1076.0,99.0,574.0,35.0,38.0,42.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/arc-at-tampines
76,0.0,12.0,1.0,64.0,10.0,4.4,8.125,2.0,2.0,10.0,10.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1050000.0,2.0,2.0,893.0,99.0,361.0,35.0,39.0,40.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D16,condo,https://www.99.co/singapore/condos-apartments/waterfront-gold
77,0.0,9.0,1.0,13.0,14.0,6.111111111111112,4.0,2.0,3.0,10.0,10.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1085000.0,2.0,1.0,936.0,99.0,912.0,32.0,49.0,41.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D18,condo,https://www.99.co/singapore/condos-apartments/dnest
78,0.0,4.0,1.0,17.0,14.0,6.1,5.5,1.0,3.0,10.0,10.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,320000.0,1.0,1.0,742.0,99.00000653408934,674.72209868835,70.0,25.0,22.0,45.10047677071841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D3,hdb,
79,0.0,17.0,1.0,10.0,12.666666666666664,4.7,2.4,2.0,2.0,10.0,10.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,2050000.0,2.0,0.0,915.0,99999.0,265.0,49.0,13.0,13.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D9,condo,https://www.99.co/singapore/condos-apartments/visioncrest
80,0.0,1.0,1.0,64.0,172.0,5.0,4.333333333333333,2.0,3.0,10.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,355000.0,0.0,2.0,1302.0,99.0,615.8577604379992,83.0,55.0,65.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D25,hdb,https://www.99.co/singapore/hdb/37-marsiling-drive-ad9bGtceSGWbA6MxaynEqm9D
81,0.0,19.0,0.0,64.0,172.0,18.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890000.0,0.0,0.0,1184.0,99999.0,34.0,42.0,36.0,28.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D15,condo,https://www.99.co/singapore/condos-apartments/olloi
82,0.0,8.0,1.0,12.6,11.666666666666664,5.6,6.166666666666668,1195.0,3.0,10.0,10.0,8.0,5.0,0.0,1.0,1.0,0.0,0.0,1700000.0,4.0,2.0,1025.4733243936168,99.0,992.0,45.0,37.0,36.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/watertown
83,0.0,15.0,0.0,64.0,172.0,18.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774000.0,0.0,0.0,603.0,99.0,1478.0,54.0,43.0,42.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D19,condo,https://www.99.co/singapore/condos-apartments/riverfront-residences
84,0.0,3.0,1.0,11.0,10.333333333333334,4.4,5.6,3.0,5.0,10.0,10.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,680000.0,3.0,3.0,1980.0,33049.899246825575,631.3849303025513,67.0,36.0,52.0,12.37169766763742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D25,hdb,
85,0.0,13.0,1.0,10.0,12.0,4.2,3.3,3.0,3.0,10.0,10.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1180000.0,3.0,2.0,1270.0,99.0,456.0,77.0,42.0,39.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,condo,https://www.99.co/singapore/condos-apartments/the-madeira
86,0.0,12.0,1.0,12.75,14.333333333333336,5.5,5.0,2.0,3.0,10.0,10.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,1700000.0,2.0,1.0,1200.0,999.0,596.0,79.0,37.0,44.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D23,condo,https://www.99.co/singapore/condos-apartments/cashew-heights-condominium
87,0.0,1.0,0.0,64.0,172.0,18.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,560.0,99999.0,140.5552805709766,61.0,21.0,26.0,-3.7804896701919173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D11,condo,https://www.99.co/singapore/condos-apartments/dunearn-386
88,0.0,15.0,1.0,64.0,15.333333333333336,4.6,4.1,1.0,1.0,10.0,10.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,748888.0,0.0,1.0,420.0,99999.0,104.0,62.0,18.0,26.0,4.0,0.0,-8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,D12,condo,https://www.99.co/singapore/condos-apartments/okio
