,Availability,Condition,Cost of Renovation,District,Facing,Floor,Furnishing,Landed House Area Zoning,Last Renovated Date,Re-wiring/Structural Renovation,Tenancy Current Rent,Tenancy Lease Expiry,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,link,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,type,year_since_completion
3765,,,,D18,,,,,,,,,1,1,13.0,14.75,4.571428571428571,4.3,https://www.99.co/singapore/hdb/935-tampines-street-91-adyjDzNRmCY63KFoNh39DUvW,2.0,3.0,10,10,1,5,,0,1,1,,400000.0,4.0,2.0,1108.0,99 Years,,27.0,41.0,40.0,hdb,34
3766,,,,D10,,,,,,,,01 Jul 2019,19,1,,18.0,5.5,,https://www.99.co/singapore/condos-apartments/tanglin-hill-condominium,4.0,4.0,10,10,0,1,1.0,0,1,1,,5000000.0,,,2885.0,Freehold,52,66.0,19.0,30.0,condo,37
3767,,,,D09,,,,,,,S$6000,23 Dec 2019,22,1,16.666666666666668,15.2,6.5,5.0,https://www.99.co/singapore/condos-apartments/cairnhill-crest,3.0,4.0,10,10,3,7,1.0,1,1,1,,3880000.0,1.0,,1736.0,Freehold,248,53.0,16.0,17.0,condo,15
3768,,,,D18,,,,,,,,,1,1,12.0,11.0,4.1,4.666666666666667,,2.0,2.0,10,10,1,3,1.0,1,1,1,,450000.0,4.0,3.0,1109.0,,,35.0,52.0,44.0,hdb,
3769,,,,D14,,,,,,,,,3,1,18.0,15.5,4.4,4.0,https://www.99.co/singapore/condos-apartments/grandview-suites,1.0,1.0,10,10,3,4,3.0,0,1,1,,528888.0,,1.0,388.0,Freehold,75,47.0,28.0,20.0,condo,4
3770,,,,D21,North,,,,,,,,3,1,,11.0,4.5,3.7,https://www.99.co/singapore/hdb/2-toh-yi-drive-adLUpzvCCNdNMoMKxCjeBGk8,3.0,4.0,10,10,1,3,,0,1,1,,1050000.0,2.0,,1571.0,99 Years,,66.0,26.0,31.0,hdb,31
3771,,,,D14,,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/parc-esta,2.0,3.0,0,0,0,0,,0,0,0,,1370000.0,,,1001.0,99 Years,1399,37.0,28.0,20.0,condo,-3
3772,,,,D05,,,,,,,,,5,1,11.0,,3.2,,https://www.99.co/singapore/condos-apartments/harbour-view-gardens,2.0,3.0,10,1,2,0,,1,1,0,,1550000.0,,,980.0,Freehold,57,78.0,38.0,33.0,condo,-2
3773,,,,D15,,,,,,,,,15,1,,10.0,3.6,3.5,https://www.99.co/singapore/condos-apartments/st-patricks-residences,3.0,5.0,10,10,0,2,3.0,1,1,0,1.0,3510000.0,1.0,,2562.0,Freehold,102,30.0,37.0,35.0,condo,6
3774,,,,D27,,,,,,,,,19,1,,16.666666666666668,4.5,3.0,https://www.99.co/singapore/condos-apartments/skies-miltonia,2.0,3.0,10,10,0,3,,1,1,0,,1100000.0,1.0,1.0,969.0,99 Years,410,60.0,46.0,51.0,condo,3
3775,,,,D17,,,,,,,,,3,0,,,6.166666666666667,,https://www.99.co/singapore/condos-apartments/aston-residence,6.0,5.0,10,1,0,0,,0,1,0,,2400000.0,1.0,1.0,4693.0,946 Years,28,51.0,62.0,54.0,condo,9
3776,,,,D15,South East,,,,,,,,14,0,,,,,https://www.99.co/singapore/condos-apartments/one-meyer,3.0,3.0,0,0,0,0,,0,0,0,,2454000.0,,,1033.0,Freehold,65,50.0,33.0,26.0,condo,-4
3777,,,,D07,,,,,,,,,21,1,12.166666666666666,13.666666666666666,3.0,4.6,https://www.99.co/singapore/condos-apartments/duo-residences-duo-tower,1.0,,10,10,7,6,,1,1,1,,1400000.0,1.0,,527.0,99 Years,660,50.0,20.0,12.0,condo,2
3778,,,,D23,South East,,,,,,,,4,1,8.25,11.333333333333334,3.3,4.333333333333333,,2.0,4.0,10,10,6,7,,0,1,1,1.0,600000.0,5.0,3.0,1389.0,,,76.0,36.0,41.0,hdb,
3779,,,,D13,,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/the-tre-ver,2.0,3.0,0,0,0,0,,0,0,0,,1509000.0,,,1055.0,99 Years,729,73.0,31.0,37.0,condo,-3
3780,,,,D25,North,,,,,,,,2,1,17.0,16.5,5.0,5.571428571428571,https://www.99.co/singapore/hdb/780b-woodlands-crescent-adEqgAiYnz8RkwE89bYfXv7P,1.0,1.0,10,10,1,3,,0,1,0,,210000.0,3.0,1.0,578.0,99 Years,,61.0,49.0,54.0,hdb,
3781,,,,D18,North South,,,,,,,,2,1,,14.0,3.7,4.333333333333333,,2.0,4.0,10,10,0,2,,0,1,0,1.0,545000.0,2.0,3.0,1367.0,,,28.0,46.0,45.0,hdb,
3782,,,,D28,North South,,,,,,,,5,1,9.5,21.0,4.7,3.9,https://www.99.co/singapore/hdb/453c-fernvale-road-adyctk4eyyyaf9RDDK5qWGZm,2.0,3.0,10,10,4,3,,0,1,0,,440000.0,2.0,1.0,1001.0,99 Years,321,48.0,43.0,43.0,hdb,
3783,,,,D19,North West,,,,,,S$2100,31 May 2019,9,1,18.0,17.0,5.0,4.8,https://www.99.co/singapore/condos-apartments/the-promenade-pelikat,2.0,2.0,10,10,1,2,2.0,0,1,1,,998000.0,1.0,1.0,807.0,Freehold,164,46.0,41.0,41.0,condo,3
3784,,,,D16,North,,,,,,,,2,1,13.0,14.75,5.2,4.7,,2.0,3.0,10,10,1,6,3.0,0,1,1,,360000.0,3.0,3.0,979.0,,,34.0,42.0,34.0,hdb,
3785,,,,D08,North East,,,,,,S$2100,06 Aug 2019,11,1,9.0,14.5,4.7,2.8,https://www.99.co/singapore/condos-apartments/rangoon-88,1.0,1.0,10,10,2,4,2.0,0,1,1,,1050000.0,1.0,,722.0,Freehold,48,52.0,19.0,18.0,condo,4
3786,,,,D19,,,Partially Furnished,,,,,,2,1,14.0,14.333333333333334,4.5,5.333333333333333,https://www.99.co/singapore/hdb/259a-punggol-field-adMofzQZciUHwqwo3xNEt5jB,2.0,3.0,10,8,4,3,,1,1,0,,530000.0,2.0,2.0,1001.0,99 Years,,42.0,43.0,42.0,hdb,
3787,,For Reno / A&A,,D15,North South,,,3 Storey Semi D,,,,,6,1,15.0,22.0,3.8,5.666666666666667,https://www.99.co/singapore/landed/opera-estate-deGJNaxZN74kZ2Nq6rzCgrhR,6.0,7.0,10,10,1,7,1.0,0,1,1,,5800000.0,1.0,1.0,5101.0,Freehold,,36.0,45.0,33.0,landed,39
3788,,,,D22,South East,,,,,,,,1,1,18.0,21.0,6.4,5.0,https://www.99.co/singapore/hdb/275-toh-guan-road-adFszTzZbZu7NDbBBmpwZ7cY,2.0,3.0,10,10,1,5,,0,1,1,,385000.0,2.0,3.0,968.0,99 Years,,84.0,37.0,42.0,hdb,21
3789,,,,D08,North,,,,,,,,5,1,9.0,14.5,4.7,2.8,https://www.99.co/singapore/condos-apartments/rangoon-88,1.0,1.0,10,10,2,4,2.0,0,1,1,,999000.0,1.0,,581.0,Freehold,48,52.0,19.0,18.0,condo,4
3790,,,,D25,North South,,,,,,,,2,1,,14.0,3.3,6.375,,2.0,2.0,10,10,0,1,,1,1,0,,230000.0,,3.0,764.0,,,75.0,50.0,59.0,hdb,
3791,,,,D27,,,Partially Furnished,,,,,,23,1,,,4.75,,https://www.99.co/singapore/condos-apartments/kandis-residence,2.0,2.0,10,0,0,0,,1,1,0,,900600.0,,,732.0,99 Years,130,70.0,54.0,59.0,condo,-2
3792,,,,D12,North,,Fully Furnished,,,,,,19,1,,15.0,5.4,4.2,https://www.99.co/singapore/condos-apartments/eight-riversuites,1.0,1.0,10,10,1,2,2.0,0,1,1,,750000.0,1.0,1.0,441.0,99 Years,862,47.0,23.0,22.0,condo,3
3793,,Brand New,,D11,North,,,3 Storey Semi D,,,,,26,1,14.0,18.666666666666668,5.777777777777778,6.0,https://www.99.co/singapore/landed/the-whitley-residences-dePncdpEHyu7SXJrCWycaha3,6.0,4.0,10,10,1,3,4.0,0,1,1,1.0,5650000.0,1.0,1.0,6168.0,Freehold,61,60.0,23.0,29.0,landed,2
3794,,,,D13,South East,,Partially Furnished,,,,,,10,0,,,,,https://www.99.co/singapore/condos-apartments/the-woodleigh-residences-the-woodleigh-mall,2.0,2.0,0,0,0,0,,0,0,0,,1166000.0,,,689.0,99 Years,667,56.0,24.0,23.0,condo,-3
3795,,,,,North South,,,Others,,,,,4,1,,,5.5,,https://www.99.co/singapore/landed/alana-deQ2wViwtx2MpY2UraJpRxXG,3.0,3.0,10,1,0,0,,0,1,0,,2418032.0,,,2756.0,103 Years,78,55.0,46.0,41.0,landed,
3796,,,,D25,North,,,,,,,,2,1,,,3.9,5.5,https://www.99.co/singapore/hdb/23-marsiling-drive-adNkrjKVmySs42tfToBsJfp6,2.0,2.0,10,10,0,1,,1,1,0,,250000.0,1.0,3.0,721.0,99 Years,,75.0,48.0,60.0,hdb,42
3797,,,,D21,,,,,,,,,5,0,,,,,https://www.99.co/singapore/condos-apartments/view-at-kismis,2.0,2.0,0,0,0,0,,0,0,0,,970000.0,,,592.0,99 Years,,80.0,40.0,45.0,condo,
3798,,,,D17,,,,,,,,,16,1,,14.0,4.8,9.2,https://www.99.co/singapore/condos-apartments/azalea-park-condominium,4.0,4.0,10,10,0,2,,0,1,0,1.0,1588888.0,2.0,5.0,1507.0,999 Years,316,24.0,48.0,47.0,condo,23
3799,,,,D19,,,,,,,,,17,0,,,,,https://www.99.co/singapore/condos-apartments/the-florence-residences,484.0,1.0,0,0,0,0,,0,0,0,,678000.0,,,,99 Years,1410,54.0,40.0,40.0,condo,-4
3800,,,,D20,,,,,,,,14 May 2020,3,1,,18.0,4.3,5.7,https://www.99.co/singapore/hdb/179-ang-mo-kio-avenue-5-adLVBGgdopUpxX2Vnqtqjuya,2.0,3.0,10,10,0,2,2.0,1,1,0,,400000.0,2.0,2.0,979.0,99 Years,,68.0,39.0,44.0,hdb,38
3801,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,,0,0,0,,,,,,,,61.0,21.0,26.0,others,
3802,,,,D27,,,,,,,,30 Nov 2018,11,1,16.0,16.0,4.125,6.0,https://www.99.co/singapore/condos-apartments/the-nautical,2.0,3.0,10,10,1,3,,0,1,1,,1200000.0,1.0,2.0,1259.0,99 Years,435,53.0,46.0,51.0,condo,3
3803,,,,D17,,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/the-jovell,2.0,2.0,0,0,0,0,,0,0,0,,878000.0,,,721.0,99 Years,428,37.0,57.0,52.0,condo,-1
3804,,,,D19,,,,,,,,,3,1,11.2,10.0,4.3,4.25,https://www.99.co/singapore/hdb/679a-punggol-drive-adaMKGrvRJDwKeRSYkEt3Pcm,2.0,4.0,10,10,6,4,,1,1,0,,538000.0,4.0,2.0,1216.0,99 Years,,51.0,40.0,40.0,hdb,
3805,,,,D12,North East,,,,,,,,9,1,16.5,16.0,4.0,3.9,https://www.99.co/singapore/condos-apartments/va-residences,2.0,3.0,10,10,2,8,1.0,1,1,1,,2200000.0,1.0,1.0,1690.0,Freehold,52,64.0,25.0,30.0,condo,3
3806,,,,D02,North,,,,,,,,23,0,,,,,https://www.99.co/singapore/condos-apartments/sky-everton,4.0,5.0,0,0,0,0,,0,0,0,,5669000.0,,,1819.0,Freehold,262,64.0,23.0,16.0,condo,-4
3807,,,,D14,,,,,,,,,2,1,8.0,,5.555555555555555,6.166666666666667,https://www.99.co/singapore/hdb/60-dakota-crescent-adLauPKGscSuvgbj3pyGKo53,2.0,3.0,10,10,2,2,3.0,0,1,1,,690000.0,,2.0,1195.0,99 Years,,48.0,28.0,23.0,hdb,50
3808,,,,D27,South West,,Partially Furnished,,,,,,21,1,,18.0,5.111111111111111,6.5,https://www.99.co/singapore/condos-apartments/symphony-suites,2.0,2.0,10,10,0,4,1.0,0,1,0,,780000.0,3.0,3.0,689.0,99 Years,660,63.0,44.0,49.0,condo,0
3809,,,,,North South,,,,,,,,16,1,,14.333333333333334,4.3,7.333333333333333,https://www.99.co/singapore/condos-apartments/waterfront-key,2.0,4.0,10,10,0,5,1.0,1,1,0,,1728888.0,2.0,2.0,1442.0,99 Years,437,35.0,39.0,39.0,condo,7
3810,,,,D23,,,,,,,,,5,1,8.5,11.0,4.75,5.3,https://www.99.co/singapore/hdb/461-segar-road-adA5xXhtSKpcAmXVVSmWTX2H,2.0,3.0,10,10,4,4,,0,1,0,,427000.0,4.0,2.0,1001.0,99 Years,,79.0,35.0,46.0,hdb,8
3811,,,,D05,North South,,,,,,,,1,1,18.0,12.5,4.777777777777778,4.6,https://www.99.co/singapore/hdb/506-west-coast-drive-ady4BLTqLKJAQi94HRsB4aKm,2.0,2.0,10,10,1,4,1.0,0,1,1,,279999.0,4.0,2.0,721.0,99 Years,,77.0,38.0,30.0,hdb,41
3812,,,,D02,,,Partially Furnished,,,,,,11,1,15.0,15.333333333333334,4.7,5.0,https://www.99.co/singapore/condos-apartments/spottiswoode-18,1.0,1.0,10,10,2,3,,1,1,1,,850000.0,1.0,,387.0,Freehold,251,63.0,23.0,19.0,condo,4
3813,,,,D15,,,,,,,,,20,1,,,5.6,2.0,https://www.99.co/singapore/condos-apartments/cote-dazur,1.0,1.0,10,10,0,5,1.0,0,1,1,,1110000.0,1.0,,904.0,99 Years,612,35.0,36.0,31.0,condo,15
3814,,,,D10,,,,,,,,,9,0,,,,,https://www.99.co/singapore/condos-apartments/120-grange,1.0,1.0,0,0,0,0,,0,0,0,,1380000.0,,,420.0,Freehold,56,73.0,26.0,27.0,condo,-2
3815,,,,D12,,,,,,,,,19,1,12.5,15.666666666666666,4.9,6.5,https://www.99.co/singapore/condos-apartments/moonstone-residences,3.0,3.0,10,10,2,3,2.0,0,1,1,1.0,2200000.0,1.0,2.0,2112.0,Freehold,76,48.0,28.0,27.0,condo,15
3816,,,,D11,,,,,,,,,10,1,12.0,18.0,5.2,5.111111111111111,https://www.99.co/singapore/condos-apartments/the-lincoln-modern,3.0,3.0,10,10,2,5,4.0,0,1,1,,2250000.0,1.0,,1378.0,Freehold,56,62.0,15.0,23.0,condo,16
3817,,,,D13,North West,,,,,,,,4,1,22.0,19.0,5.375,4.857142857142857,,2.0,3.0,10,10,2,1,1.0,0,1,0,,540000.0,2.0,2.0,1291.0,,,57.0,35.0,33.0,hdb,
3818,,,,D18,,,,,,,,,11,1,19.0,16.0,4.5,7.0,https://www.99.co/singapore/condos-apartments/double-bay-residences,1.0,,10,10,2,1,,0,1,0,,720000.0,1.0,1.0,560.0,99 Years,646,37.0,43.0,35.0,condo,7
3819,,,,D18,,ground floor,,,,,,,17,1,15.0,13.0,3.4,3.0,https://www.99.co/singapore/condos-apartments/oasis-elias,3.0,3.0,10,10,1,2,,1,1,0,1.0,1250000.0,3.0,1.0,1507.0,99 Years,388,33.0,49.0,48.0,condo,7
3820,,,,D01,South,,Partially Furnished,,,,,,18,1,10.0,11.0,5.5,5.0,https://www.99.co/singapore/condos-apartments/marina-one-residences,3.0,3.0,10,10,6,1,,1,1,1,,3500000.0,,,1593.0,99 Years,1042,50.0,16.0,8.0,condo,1
3821,,,,D27,,,,,,,,,1,1,15.0,16.0,3.8,4.75,https://www.99.co/singapore/hdb/504a-montreal-drive-adUxszh9AJ7nRvH2ScaNp9WV,2.0,4.0,10,10,1,4,,0,1,1,,460000.0,4.0,,1399.0,99 Years,,59.0,39.0,44.0,hdb,18
3822,,,,D03,,,,,,,,,2,1,17.0,14.0,6.1,5.5,,1.0,2.0,10,10,3,3,,1,1,0,,303000.0,1.0,1.0,646.0,,,70.0,25.0,22.0,hdb,
3823,,,,D19,North,,,,,,,,15,1,,10.5,4.3,5.1,https://www.99.co/singapore/condos-apartments/forest-woods,2.0,4.0,10,10,1,4,2.0,0,1,1,,1881000.0,1.0,2.0,1249.0,99 Years,519,49.0,29.0,28.0,condo,-2
3824,,,,D28,,,,,,,,,32,1,8.333333333333334,9.0,4.5,4.8,https://www.99.co/singapore/condos-apartments/high-park-residences,1.0,,10,10,4,2,,0,1,0,,580000.0,2.0,1.0,388.0,99 Years,1399,46.0,44.0,43.0,condo,0
3825,,,,D18,,,,,,,,,1,0,,,,,,2.0,2.0,0,0,0,0,,0,0,0,,320000.0,,,721.0,,,29.0,46.0,45.0,hdb,
3826,,,,D23,South,,Partially Furnished,,,,,,20,1,15.25,16.0,5.4,7.0,https://www.99.co/singapore/condos-apartments/hazel-park-condominium,3.0,3.0,10,10,5,4,3.0,0,1,1,,1560000.0,2.0,1.0,1334.0,999 Years,696,75.0,35.0,40.0,condo,18
3827,,,,D20,,,,,,,,,7,1,12.5,14.2,4.0,5.7,https://www.99.co/singapore/hdb/501-ang-mo-kio-avenue-5-adm2SzZiZDTx8CzomZpg7niL,2.0,4.0,10,10,2,5,1.0,1,1,1,1.0,528888.0,2.0,2.0,1302.0,99 Years,,64.0,32.0,37.0,hdb,39
3828,,,,D12,South East,,,,,,S$2550,20 Sep 2019,29,1,11.0,19.5,4.888888888888889,5.9,https://www.99.co/singapore/condos-apartments/regent-residences,2.0,2.0,10,10,2,4,3.0,0,1,1,1.0,1150000.0,1.0,2.0,817.0,Freehold,180,46.0,26.0,25.0,condo,3
3829,,,,D16,North West,,,,,,,,24,1,,14.5,5.142857142857143,6.0,https://www.99.co/singapore/condos-apartments/casa-merah,2.0,2.0,10,10,1,4,2.0,0,1,1,,1280000.0,1.0,3.0,957.0,99 Years,556,29.0,35.0,27.0,condo,10
3830,,,,D21,East,02,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/mayfair-modern,2.0,4.0,0,0,0,0,,0,0,0,,2385000.0,,,1292.0,99 Years,171,66.0,25.0,31.0,condo,-5
3831,,,,D12,,,,,,,,,2,1,14.5,14.5,4.9,5.555555555555555,https://www.99.co/singapore/hdb/172-lorong-1-toa-payoh-ada8pC58wNeQL8HU9P6dxRG3,2.0,4.0,10,10,2,4,3.0,1,1,1,,699999.0,1.0,1.0,1291.0,99 Years,,58.0,19.0,25.0,hdb,47
3832,,,,D18,North East,,,,,,,,24,1,,13.5,5.777777777777778,7.0,https://www.99.co/singapore/condos-apartments/the-tapestry,1.0,1.0,10,10,0,2,1.0,0,1,0,,648000.0,,3.0,441.0,99 Years,861,40.0,51.0,47.0,condo,-2
3833,,,,D19,West,,,,,,,,6,1,11.8,14.0,3.2,5.833333333333333,,2.0,3.0,10,10,6,5,2.0,1,1,0,,470000.0,4.0,4.0,1184.0,,,42.0,42.0,41.0,hdb,
3834,,,,D19,East,,,,,,,,3,1,8.0,10.0,3.3,6.666666666666667,https://www.99.co/singapore/hdb/122a-sengkang-east-way-adyvbosQL3A8gSzYX2pwD79g,2.0,3.0,10,10,4,2,2.0,0,1,0,,450000.0,3.0,2.0,1184.0,99 Years,,44.0,42.0,41.0,hdb,19
3835,,,,D15,South East,,,,,,,,15,1,,13.0,3.8,5.3,https://www.99.co/singapore/condos-apartments/amber-45,2.0,2.0,10,10,0,6,1.0,0,1,1,,1688000.0,1.0,1.0,732.0,Freehold,139,34.0,34.0,29.0,condo,-2
3836,,,,D13,,,,,,,,,8,0,,,,,https://www.99.co/singapore/condos-apartments/the-tre-ver,2.0,2.0,0,0,0,0,,0,0,0,,918000.0,,,700.0,99 Years,729,73.0,31.0,37.0,condo,-3
3837,,,,D09,,,,,,,,,14,1,18.5,19.0,5.222222222222222,5.6,https://www.99.co/singapore/condos-apartments/waterford-residence,2.0,2.0,10,10,2,6,,1,1,1,,1910000.0,1.0,1.0,1023.0,999 Years,118,63.0,21.0,26.0,condo,9
3838,,,,D27,,05,,,,,,,2,1,,,5.0,4.9,,2.0,3.0,10,10,0,2,,1,1,0,,348000.0,2.0,2.0,1119.0,,,63.0,45.0,50.0,hdb,
3839,,,,D04,South East,,,,,,S$7000,31 Jan 2020,13,1,,13.0,5.5,,https://www.99.co/singapore/condos-apartments/reflections-at-keppel-bay,3.0,3.0,10,10,1,1,,0,1,0,,3300000.0,,,1356.0,99 Years,1129,71.0,33.0,26.0,condo,8
3840,,,,D11,,,Partially Furnished,,,,,,8,0,,,,,https://www.99.co/singapore/condos-apartments/fyve-derbyshire,2.0,3.0,0,0,0,0,,0,0,0,,2050000.0,,,937.0,Freehold,71,63.0,17.0,22.0,condo,-3
3841,,,,D15,South,,,,,,,,12,1,11.0,13.5,3.9,3.9,https://www.99.co/singapore/condos-apartments/parc-elegance,1.0,2.0,10,10,2,2,1.0,0,1,0,,850000.0,1.0,,770.0,Freehold,161,39.0,35.0,27.0,condo,6
3842,,,,D19,,,,,,,,,16,1,15.0,16.25,5.0,5.0,https://www.99.co/singapore/condos-apartments/the-minton,2.0,3.0,10,10,1,4,2.0,0,1,0,,1688000.0,,1.0,1334.0,99 Years,1145,47.0,41.0,38.0,condo,5
3843,,,,D10,,,,,,,,,14,0,,,,,https://www.99.co/singapore/condos-apartments/sloane-residences,1249.0,3.0,0,0,0,0,,0,0,0,,3497200.0,,,,Freehold,52,61.0,14.0,23.0,condo,-2
3844,,,,D27,North South,,,,,,,,16,1,17.0,17.0,4.8,5.0,https://www.99.co/singapore/condos-apartments/canberra-residences,2.0,3.0,10,10,1,3,,0,1,1,,1350000.0,2.0,1.0,1360.0,99 Years,320,54.0,47.0,52.0,condo,4
3845,,,,D14,South,,,,,,,,15,1,13.0,15.25,3.3,3.5,https://www.99.co/singapore/condos-apartments/esta-ruby,2.0,2.0,10,10,2,6,2.0,0,1,1,,1410000.0,,1.0,958.0,Freehold,72,46.0,30.0,22.0,condo,7
3846,,,,D15,North South,,,,,,,,11,1,,25.0,5.2,5.8,https://www.99.co/singapore/condos-apartments/espira-suites,678.0,2.0,10,10,1,1,1.0,0,1,0,,950000.0,,,,Freehold,46,41.0,33.0,25.0,condo,6
3847,,,,D14,North South,,,,,,,,17,1,17.0,16.5,5.1,5.5,https://www.99.co/singapore/condos-apartments/guillemard-edge,1.0,1.0,10,10,3,4,4.0,0,1,1,,650000.0,,1.0,409.0,Freehold,275,51.0,33.0,25.0,condo,4
3848,,,,D18,North South,,,,,,,,2,1,17.0,15.0,5.3,5.0,,2.0,3.0,10,10,1,3,,0,1,0,1.0,440000.0,5.0,3.0,105.0,,,30.0,46.0,45.0,hdb,
3849,,,,D09,,,,,,,,,8,1,15.0,16.666666666666668,4.4,5.1,https://www.99.co/singapore/condos-apartments/oxley-edge,1.0,2.0,10,10,3,5,1.0,1,1,1,,1300000.0,1.0,,538.0,Freehold,45,60.0,16.0,17.0,condo,3
3850,,,,D23,,,,,,,,,3,1,,,3.9,5.1,https://www.99.co/singapore/hdb/289f-bukit-batok-street-25-adQGDGkEr6RjPXHFndTrujvm,2.0,3.0,10,10,0,2,,1,1,0,,400000.0,2.0,2.0,990.0,99 Years,,78.0,36.0,39.0,hdb,22
3851,,,,D03,,37,,,,,,,13,1,,14.5,3.3,4.0,https://www.99.co/singapore/condos-apartments/artra,2.0,2.0,10,10,1,4,2.0,1,1,1,,1623500.0,2.0,3.0,786.0,99 Years,400,61.0,25.0,13.0,condo,-2
3852,,,,D27,,,,,,,,,1,1,13.0,13.666666666666666,4.6,3.0,,2.0,3.0,10,10,1,7,1.0,0,1,1,,300000.0,3.0,2.0,904.0,,,60.0,41.0,46.0,hdb,
3853,,,,D22,North South,,,,,,,,5,1,10.0,11.0,4.2,6.5,,2.0,3.0,10,10,2,2,,1,1,1,,360000.0,2.0,3.0,980.0,,,85.0,46.0,38.0,hdb,
3854,,,,D20,South,,,,,,,,1,1,10.0,13.4,5.2,5.2,,2.0,2.0,10,10,1,7,1.0,1,1,1,,288000.0,2.0,2.0,721.0,,,62.0,29.0,34.0,hdb,
3855,,,,D14,,,,,,,,,19,0,,,,,https://www.99.co/singapore/condos-apartments/rezi-24,1.0,1.0,0,0,0,0,,0,0,0,,678000.0,,,431.0,Freehold,110,49.0,30.0,22.0,condo,-3
3856,,,,D13,North,,,2 Storey Bungalow,,,,,4,0,,,,,,6.0,5.0,0,0,0,0,,0,0,0,,14000000.0,,,11021.0,,,,,,landed,
3857,,,,D04,,,Partially Furnished,,,,,,11,1,,13.0,5.5,,https://www.99.co/singapore/condos-apartments/reflections-at-keppel-bay,2.0,2.0,10,10,1,1,,0,1,0,,2078585.0,,,1378.0,99 Years,1129,71.0,33.0,26.0,condo,8
3858,,,,D17,,,,,,,,,25,1,,,4.9,,https://www.99.co/singapore/condos-apartments/edelweiss-park-condominium,3.0,4.0,10,7,0,1,,0,1,0,,1750000.0,1.0,1.0,2465.0,Freehold,517,36.0,55.0,49.0,condo,13
3859,,,,D16,North South,,,,,,,,39,1,,15.0,4.166666666666667,7.0,https://www.99.co/singapore/condos-apartments/grandeur-park-residences,3.0,5.0,10,10,1,3,2.0,0,1,1,,2172000.0,2.0,2.0,1453.0,99 Years,722,29.0,35.0,27.0,condo,-2
3860,,,,D25,North,01,,,,,S$1750,31 Dec 2019,30,1,,18.25,5.75,7.833333333333333,https://www.99.co/singapore/condos-apartments/parc-rosewood,1.0,1.0,10,10,0,5,1.0,0,1,1,1.0,558000.0,4.0,2.0,506.0,99 Years,689,55.0,51.0,59.0,condo,5
3861,,,,D16,North South,,,,,,,,18,1,,13.0,4.666666666666667,7.0,https://www.99.co/singapore/condos-apartments/the-glades,2.0,2.0,10,10,1,4,1.0,0,1,1,,750000.0,,2.0,764.0,99 Years,726,30.0,36.0,28.0,condo,2
3862,,,,D20,North East,,,,,,,,16,0,,,,,https://www.99.co/singapore/condos-apartments/lattice-one,2.0,2.0,0,0,0,0,,0,0,0,,1100000000.0,,,614.0,Freehold,40,60.0,34.0,42.0,condo,-2
3863,,,,D19,North South,,,,,,,10 Mar 2019,27,1,14.5,16.0,4.0,,https://www.99.co/singapore/condos-apartments/riversails,2.0,2.0,10,10,2,3,1.0,1,1,0,,1200000.0,3.0,2.0,947.0,99 Years,921,51.0,43.0,43.0,condo,2
3864,,,,D03,North South,,,,,,,,23,1,,16.5,4.0,5.285714285714286,https://www.99.co/singapore/condos-apartments/queens-peak,2.0,3.0,10,10,1,5,,0,1,0,,1619000.0,2.0,2.0,840.0,99 Years,736,63.0,25.0,15.0,condo,-1
3865,,,,D3,,,,,,,,,5,0,,,,,https://www.99.co/singapore/condos-apartments/avenue-south-residence,646.0,2.0,0,0,0,0,,0,0,0,,1230000.0,,,,99 Years,,64.0,25.0,21.0,condo,
3866,,,,D23,,,,,,,,,1,1,,13.0,4.2,3.7,,2.0,3.0,10,10,1,2,1.0,0,1,0,,498000.0,3.0,2.0,1367.0,,,69.0,38.0,43.0,hdb,
3867,,,,D04,South East,,,,,,,,21,1,,,,7.0,https://www.99.co/singapore/condos-apartments/the-oceanfront-sentosa-cove,4.0,4.0,0,1,0,2,,0,0,0,,4500000.0,,,2077.0,99 Years,264,105.0,67.0,60.0,condo,9
3868,,,,D18,South,03,,,,,,,1,1,,18.0,4.5,5.0,,2.0,3.0,10,10,1,3,,0,1,0,,390000.0,4.0,2.0,904.0,,,36.0,41.0,33.0,hdb,
3869,,,,D23,North South,08,,,,,,,2,1,18.0,17.5,5.0,3.1,,2.0,2.0,10,10,1,5,1.0,0,1,1,,290000.0,2.0,3.0,796.0,,,88.0,50.0,50.0,hdb,
3871,,,,D27,,04,,,,,,04 May 2019,23,1,,16.4,3.6,3.9,https://www.99.co/singapore/condos-apartments/north-park-residences,1.0,,10,10,1,9,1.0,1,1,1,1.0,835000.0,6.0,2.0,452.0,99 Years,920,47.0,31.0,36.0,condo,-1
