,Availability,Condition,Cost of Renovation,District,Facing,Floor,Furnishing,Landed House Area Zoning,Last Renovated Date,Re-wiring/Structural Renovation,Tenancy Current Rent,Tenancy Lease Expiry,ammenities,atm_nearby,average_transit_duration_to_subway,average_transit_duration_to_supermarket,average_walking_duration_to_bus_station,average_walking_duration_to_clinic,link,num_baths,num_beds,num_bus_stations_nearby,num_clinics_nearby,num_subways_nearby,num_supermarkets_nearby,others,park_nearby,post_box_nearby,post_office_nearby,pre-tertiary,price,primary,secondary,sqft,tenure,total_units,transit_duration_to_changi_airport,transit_duration_to_orchard_road,transit_duration_to_raffles_place,type,year_since_completion
5047,Now,,,D19,South East,,,,,,,,26,1,,,5.125,3.9,https://www.99.co/singapore/condos-apartments/kovan-melody,4.0,4.0,10,10,1,2,1.0,0,1,1,1.0,1850000.0,1.0,1.0,1410.0,99 Years,778,52.0,29.0,28.0,condo,13
5048,Now,,,D03,,,,,,,,,2,1,,14.6,4.3,4.7,https://www.99.co/singapore/hdb/129-bukit-merah-view-adjNBdsgaWfo98E6yZtZxzxW,1.0,2.0,10,10,1,7,2.0,1,1,1,,350000.0,4.0,1.0,699.0,99 Years,,64.0,19.0,17.0,hdb,46
5049,Now,,,D02,South East,,Partially Furnished,,,,S$3000,12 Mar 2018,21,1,14.5,14.666666666666666,4.6,5.625,https://www.99.co/singapore/condos-apartments/spottiswoode-residences,1.0,1.0,10,10,2,3,,1,1,1,,1300000.0,1.0,,624.0,Freehold,351,63.0,24.0,19.0,condo,5
5050,31 Dec 2021,,,D26,North,01,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/the-essence,2.0,3.0,0,0,0,0,,0,0,0,,1368500.0,,,1044.0,99 Years,84,67.0,42.0,51.0,condo,-2
5051,Now,,,D03,,,,,,,,,12,1,,15.0,4.555555555555555,2.9,https://www.99.co/singapore/condos-apartments/central-green-condominium,2.0,3.0,10,10,1,5,1.0,1,1,1,,2000000.0,2.0,1.0,1291.0,99 Years,412,60.0,21.0,12.0,condo,24
5052,Now,,,D19,South West,,,,,,,,28,1,9.0,,3.6,5.333333333333333,https://www.99.co/singapore/condos-apartments/botanique-at-bartley,1.0,2.0,10,10,2,0,2.0,0,1,0,,999000.0,,2.0,657.0,99 Years,797,47.0,32.0,30.0,condo,0
5053,Now,,,D10,,,,,,,,,12,1,,10.666666666666666,5.2,3.9,https://www.99.co/singapore/condos-apartments/the-loft,3.0,2.0,10,10,0,4,1.0,1,1,1,,2550000.0,,,1625.0,99 Years,77,62.0,12.0,25.0,condo,17
5054,Now,,,D15,West,,,3 Storey Mixed Landed,,,,31 Jul 2019,3,1,,20.0,5.0,7.666666666666667,https://www.99.co/singapore/landed/palacio-deJqmnLErJdXQhUsM72DQ5Xa,6.0,4.0,10,10,0,1,4.0,0,1,0,1.0,2990000.0,1.0,,3738.0,Freehold,21,46.0,41.0,34.0,landed,4
5055,31 Dec 2024,,,D05,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/kent-ridge-hill-residences,2.0,2.0,0,0,0,0,,0,0,0,,1103000.0,,,646.0,99 Years,548,83.0,43.0,38.0,condo,-5
5056,01 May 2020,,,D03,,,,,,,,,12,0,,,,,https://www.99.co/singapore/condos-apartments/stirling-residences,1346.0,4.0,0,0,0,0,,0,0,0,,2179000.0,,,,99 Years,1259,66.0,27.0,19.0,condo,-3
5057,Now,,,D10,South,,,,,,,,16,1,13.0,16.0,6.7,5.6,https://www.99.co/singapore/condos-apartments/ardmore-park,6.0,4.0,10,10,2,7,1.0,0,1,1,,9500000.0,,,2885.0,Freehold,330,55.0,12.0,25.0,condo,18
5058,Now,,,D19,,,,,,,,,12,1,11.0,14.5,3.7,5.2,https://www.99.co/singapore/condos-apartments/sunglade,3.0,4.0,10,10,2,4,,0,1,1,1.0,1900000.0,2.0,2.0,1380.0,99 Years,475,56.0,29.0,28.0,condo,16
5059,Now,,,D20,,,,,,,,,7,1,,16.0,5.1,4.166666666666667,https://www.99.co/singapore/hdb/219-ang-mo-kio-avenue-1-adkUeDEdQTLo7xTe8qxfiRoN,2.0,2.0,10,10,0,7,,1,1,1,,280000.0,1.0,3.0,721.0,99 Years,,61.0,33.0,38.0,hdb,42
5060,Now,,,D05,,03,,,,,,,1,1,,14.5,5.3,4.0,,2.0,2.0,10,10,0,5,2.0,1,1,1,,258000.0,,2.0,721.0,,,83.0,39.0,36.0,hdb,
5061,,,,D04,,,,2 Storey Bungalow,,,,,2,0,,,,,,5.0,5.0,0,0,0,0,,0,0,0,,16000000.0,,,8945.0,,,,,,landed,
5062,Now,,,D05,,25,Partially Furnished,,,,,,13,1,,,6.222222222222222,7.0,https://www.99.co/singapore/condos-apartments/twin-vew,2.0,2.0,10,6,0,0,,0,1,0,,1080000.0,2.0,1.0,710.0,99 Years,520,85.0,43.0,38.0,condo,-3
5063,,,,,,,,,,,,,8,1,,17.666666666666668,5.5,6.5,https://www.99.co/singapore/condos-apartments/regency-park,4.0,3.0,10,10,0,4,1.0,0,1,1,,5350000.0,1.0,,3175.0,Freehold,292,68.0,21.0,29.0,condo,32
5064,Now,,,D27,South,,,,,,,,16,1,17.0,17.0,4.8,5.0,https://www.99.co/singapore/condos-apartments/canberra-residences,1862.0,3.0,10,10,1,3,,0,1,1,,1525000.0,2.0,1.0,,99 Years,320,54.0,47.0,52.0,condo,4
5065,,,,D02,,,,,,,,,7,1,12.0,17.0,4.6,2.7,https://www.99.co/singapore/condos-apartments/wallich-residence,4.0,3.0,10,10,7,5,,1,1,1,,4094700.0,1.0,,1313.0,99 Years,181,54.0,19.0,7.0,condo,3
5066,Now,,,D03,South West,,,,,,,,2,1,20.0,14.857142857142858,3.7,4.142857142857143,https://www.99.co/singapore/hdb/28-jalan-bukit-merah-ad4xZJejFR2t37nnyskrgqrW,1.0,2.0,10,10,2,9,,1,1,1,,270000.0,1.0,2.0,646.0,99 Years,,70.0,27.0,27.0,hdb,52
5067,Now,,,D18,,,,,,,,,11,1,11.0,18.5,5.5,6.5,https://www.99.co/singapore/condos-apartments/nv-residences,2.0,3.0,10,10,1,3,,1,1,1,1.0,1265000.0,3.0,1.0,1270.0,99 Years,642,31.0,50.0,48.0,condo,6
5068,,,,D15,North West,,,Not in Landed Housing Area,,,,,5,0,,,,,,7.0,5.0,0,0,0,0,,0,0,0,,5188000.0,,,2159.0,,,,,,landed,
5069,Now,,,D20,South,,,,,,,,2,1,15.0,,4.0,2.7,https://www.99.co/singapore/hdb/112-bishan-street-12-adrgm9zSYpHnytA4TxnMDAGo,2.0,3.0,10,10,2,3,3.0,0,1,1,,500000.0,2.0,3.0,904.0,99 Years,,64.0,22.0,27.0,hdb,34
5070,Now,,,D03,East,,,,,,,,3,1,,15.75,3.3,2.4,https://www.99.co/singapore/hdb/63b-lengkok-bahru-adS6EzHo5EYQ5Vn3949KuieB,2.0,3.0,10,10,1,6,2.0,0,1,1,,700000.0,1.0,3.0,1087.0,99 Years,,62.0,26.0,14.0,hdb,18
5071,Now,,,D18,East,,,,,,,,19,1,,16.0,6.25,7.5,https://www.99.co/singapore/condos-apartments/savannah-condopark,3.0,3.0,10,10,0,1,,0,1,0,,1250000.0,1.0,2.0,1733.0,99 Years,648,24.0,51.0,43.0,condo,14
5072,Now,,,D10,North South,,,,,,,,11,1,,13.5,4.3,4.3,https://www.99.co/singapore/condos-apartments/stellar-rv,1.0,1.0,10,10,0,4,1.0,1,1,0,,1000000.0,2.0,,538.0,Freehold,120,63.0,17.0,27.0,condo,4
5073,31 Dec 2022,,,D03,North,,,,,,,,15,0,,,,,https://www.99.co/singapore/condos-apartments/stirling-residences,1.0,2.0,0,0,0,0,,0,0,0,,1111000.0,,,624.0,99 Years,1259,66.0,27.0,19.0,condo,-3
5074,Now,,,D03,North East,,,,,,,,2,1,9.0,13.2,4.3,6.111111111111111,https://www.99.co/singapore/hdb/8-jalan-bukit-ho-swee-adhg8RtFHJDRp7Tj8mewtumA,2.0,2.0,10,10,1,6,1.0,1,1,1,,300000.0,3.0,1.0,604.0,99 Years,,65.0,19.0,18.0,hdb,48
5075,Now,,,D15,South,,,,,,,,17,1,17.0,24.0,4.375,7.0,https://www.99.co/singapore/condos-apartments/the-line-tanjong-rhu,2.0,2.0,10,4,1,1,1.0,0,1,0,,2167000.0,,1.0,1055.0,Freehold,130,51.0,34.0,27.0,condo,3
5076,,,,D18,,,,,,,,,0,1,,16.0,4.6,4.1,https://www.99.co/singapore/hdb/806-tampines-avenue-4-adGYLJbGBPqm8bSoSZGhHCsT,785.0,2.0,10,10,0,2,,0,1,0,,345000.0,4.0,4.0,,99 Years,,33.0,39.0,41.0,hdb,35
5077,Now,,,D13,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/the-woodleigh-residences-the-woodleigh-mall,2.0,3.0,0,0,0,0,,0,0,0,,1600000.0,,,840.0,99 Years,667,56.0,24.0,23.0,condo,-3
5078,Now,,,D04,South,,,,,,,,4,1,14.0,15.5,4.2,3.0,https://www.99.co/singapore/hdb/67-telok-blangah-drive-adHuSHqnMkyUSgJWYDznvzLb,2.0,2.0,10,10,2,3,,1,1,0,,698000.0,1.0,,1313.0,99 Years,,71.0,33.0,26.0,hdb,41
5079,Now,,,D23,South East,,,,,,,,2,1,15.0,14.0,3.9,6.1,https://www.99.co/singapore/hdb/290b-bukit-batok-street-24-adXUWm2B9zGqQtNFVUqyUGoM,2.0,4.0,10,10,1,3,,0,1,0,,650000.0,2.0,2.0,1517.0,99 Years,,80.0,38.0,41.0,hdb,21
5080,01 Dec 2024,,,D19,North South,,,,,,,,28,0,,,,,https://www.99.co/singapore/condos-apartments/affinity-at-serangoon,2.0,3.0,0,0,0,0,,0,0,0,,1250000.0,,,850.0,99 Years,1057,53.0,39.0,41.0,condo,-5
5081,,Brand New,,D27,,,,,,,,,0,0,,,,,,7.0,7.0,0,0,0,0,,0,0,0,,2500000.0,,,2280.0,,,,,,landed,
5082,Now,,,D19,,,,Others,,,,,4,0,,,,,,2.0,2.0,0,0,0,0,,0,0,0,,1400000.0,,,2690.0,,,,,,landed,
5083,Now,,,D19,,,,,,,,,2,1,14.666666666666666,13.571428571428571,3.7,5.666666666666667,,1300.0,3.0,10,10,3,8,3.0,1,1,1,,538000.0,4.0,3.0,,,,45.0,44.0,45.0,hdb,
5084,Now,,,D27,North,,,,,,,,19,1,19.0,19.0,4.75,5.0,https://www.99.co/singapore/condos-apartments/orchid-park-condominium,2.0,2.0,10,10,1,4,1.0,1,1,0,,730000.0,2.0,2.0,979.0,99 Years,615,48.0,34.0,39.0,condo,25
5085,Now,,,D27,,,,,,,,,17,1,,16.666666666666668,4.5,3.0,https://www.99.co/singapore/condos-apartments/skies-miltonia,3.0,4.0,10,10,0,3,,1,1,0,,1720000.0,1.0,1.0,1356.0,99 Years,410,60.0,46.0,51.0,condo,3
5086,Now,,,D19,North East,,,,,,,,2,1,11.0,13.333333333333334,4.0,3.2,,3.0,4.0,10,10,1,3,2.0,1,1,1,,620000.0,2.0,2.0,141.0,,,54.0,42.0,41.0,hdb,
5087,16 Aug 2020,,,D03,South East,40,,,,,,,21,1,,16.5,4.0,5.285714285714286,https://www.99.co/singapore/condos-apartments/queens-peak,2.0,4.0,10,10,1,5,,0,1,0,,2435000.0,2.0,2.0,1507.0,99 Years,736,63.0,25.0,15.0,condo,-1
5088,,,,D19,South West,,,3 Storey Mixed Landed,,,,,4,1,12.0,14.0,3.7,8.5,https://www.99.co/singapore/landed/bartley-villas-deMErcXcvKbWEDT5rV6Q3XPk,4.0,4.0,10,10,2,2,2.0,0,1,0,,2080000.0,,2.0,1613.0,99 Years,57,53.0,31.0,30.0,landed,23
5089,Now,,,D14,North,,,,,,,,2,1,,14.5,6.285714285714286,4.9,,2.0,2.0,10,10,1,5,1.0,0,1,0,,280000.0,1.0,1.0,635.0,,,43.0,31.0,23.0,hdb,
5090,Now,,,D25,,,Partially Furnished,,,,,,30,1,,18.25,5.75,7.833333333333333,https://www.99.co/singapore/condos-apartments/parc-rosewood,1.0,2.0,10,10,0,5,1.0,0,1,1,1.0,685000.0,4.0,2.0,743.0,99 Years,689,55.0,51.0,59.0,condo,5
5091,,,,D23,,06,,,,,,,1,1,11.0,11.5,4.4,4.5,,2.0,2.0,10,10,2,3,,1,1,1,,238000.0,3.0,2.0,742.0,,,78.0,43.0,39.0,hdb,
5092,30 Dec 2024,,,D19,North South,,,,,,,,18,0,,,,,https://www.99.co/singapore/condos-apartments/riverfront-residences,4.0,4.0,0,0,0,0,,0,0,0,,1720000.0,,,1410.0,99 Years,1478,54.0,43.0,42.0,condo,-5
5093,Now,,,D21,,,,,,,,,8,1,14.0,16.0,3.7,6.375,https://www.99.co/singapore/condos-apartments/nottinghill-suites,2.0,2.0,10,10,1,1,,0,1,1,,989998.0,2.0,,872.0,Freehold,124,79.0,39.0,44.0,condo,3
5095,Now,,,D19,North,,,,,,,,4,0,,,,,https://www.99.co/singapore/hdb/312b-sumang-link-admzUP5mNQrY9GETpa62sxqf,2.0,3.0,0,0,0,0,,0,0,0,,660000.0,,,1206.0,99 Years,682,48.0,44.0,43.0,hdb,
5096,,,,D20,North South,,,,,,,,1,1,,13.5,4.1,4.7,https://www.99.co/singapore/hdb/586-ang-mo-kio-avenue-3-adENhQVHSAjPMRFpx7BTsxE6,2.0,2.0,10,10,1,5,,1,1,1,,330000.0,3.0,3.0,721.0,99 Years,,57.0,25.0,30.0,hdb,39
5097,Now,,,D09,North South,,,,,,,,7,1,9.333333333333334,13.0,5.125,6.6,https://www.99.co/singapore/condos-apartments/mackenzie-88,1.0,1.0,10,10,4,3,2.0,1,1,1,,810000.0,2.0,,463.0,Freehold,55,53.0,17.0,17.0,condo,10
5098,Now,,,D18,North,,,,,,,,20,0,,,,,https://www.99.co/singapore/condos-apartments/treasure-at-tampines,670.0,2.0,0,0,0,0,,0,0,0,,800000.0,,,,99 Years,2203,35.0,46.0,46.0,condo,-4
5099,Now,,,D10,,,,,,,,04 Jul 2019,9,1,,16.0,4.9,7.0,https://www.99.co/singapore/condos-apartments/parc-stevens,4.0,4.0,10,6,1,2,3.0,0,1,0,,4800000.0,1.0,,2411.0,Freehold,48,58.0,13.0,23.0,condo,19
5100,Now,,,D11,North South,,,Others,,,,,20,1,14.0,18.666666666666668,5.777777777777778,6.0,https://www.99.co/singapore/landed/the-whitley-residences-dePncdpEHyu7SXJrCWycaha3,6.0,5.0,10,10,1,3,4.0,0,1,1,1.0,4850000.0,1.0,1.0,1.0,Freehold,61,60.0,23.0,29.0,landed,2
5101,Now,,,D09,,,,,,,,,12,1,17.0,16.2,4.7,4.5,https://www.99.co/singapore/condos-apartments/vivace,1.0,1.0,10,10,4,6,,1,1,1,,855000.0,1.0,1.0,398.0,999 Years,84,61.0,21.0,24.0,condo,7
5102,Now,,,D19,North South,,,,,,,,4,1,14.333333333333334,16.0,4.5,4.5,https://www.99.co/singapore/hdb/325a-sengkang-east-way-adLTmwVtK6fwSvNKzTjoqoga,2.0,3.0,10,10,5,2,1.0,1,1,1,,488000.0,4.0,,1183.0,99 Years,,45.0,43.0,43.0,hdb,17
5103,Now,,,D15,,,,,,,,,11,0,,,,,https://www.99.co/singapore/condos-apartments/amber-park,2.0,2.0,0,0,0,0,,0,0,0,,1628000.0,,,700.0,Freehold,592,35.0,35.0,29.0,condo,-4
5104,Now,,,D20,,,,,,,,,6,1,,25.0,4.714285714285714,5.444444444444445,https://www.99.co/singapore/hdb/472-ang-mo-kio-avenue-10-adZHemjXYTQiUdjkBmYB7sqU,2.0,3.0,10,10,0,1,1.0,0,1,1,,408000.0,3.0,2.0,990.0,99 Years,,69.0,34.0,39.0,hdb,40
5105,,,,,,,,,,,,,3,1,,,5.5,,https://www.99.co/singapore/landed/alana-deQ2wViwtx2MpY2UraJpRxXG,4.0,4.0,10,1,0,0,,0,1,0,,2640000.0,,,3079.0,103 Years,78,55.0,46.0,41.0,landed,
