,name,geometry,area
deVjxMdknZUmZHM6k7Q8chAL,liv-on-sophia,"POLYGON ((29632.53245003448 31463.18199999967, 29632.43210003376 31463.06000000018, 29622.91660003362 31470.84520000001, 29609.97800003361 31481.43099999951, 29618.6310000341 31500.12800000015, 29624.74900003355 31519.51600000041, 29626.87150003488 31522.72259999964, 29627.92735003285 31524.31784999894, 29641.64900003423 31513.49279999884, 29645.70980003479 31509.99259999919, 29649.44200003358 31506.14399999907, 29652.81580003462 31501.97749999873, 29656.72840003408 31495.84209999966, 29657.79637503438 31493.89624999986, 29657.66355003345 31493.73477499897, 29657.36210003316 31493.36829999984, 29632.53245003448 31463.18199999967))",1560.2188075741649
deUeYiPG89o66YYLU4MEp6CL,mackenzie-88,"POLYGON ((29609.46300003421 32074.91699999909, 29596.81690003378 32063.49679999956, 29595.8789000332 32064.15619999884, 29594.08090003442 32065.33329999971, 29594.04990003328 32065.35390000011, 29590.31160003196 32067.80079999904, 29586.91400003416 32070.02509999988, 29585.65900003185 32070.8466999993, 29583.48010003453 32072.2731999994, 29580.06080003353 32074.51149999874, 29579.94720003369 32074.58589999906, 29576.74690003418 32076.89629999891, 29573.25610003371 32079.41630000026, 29569.87940003435 32081.85399999996, 29566.88480003426 32084.0159000006, 29576.47000003398 32092.65499999895, 29580.62300003352 32096.3989, 29593.33700003473 32108.10299999977, 29596.71900003318 32105.70299999945, 29599.99400003463 32103.38699999974, 29603.05000003412 32101.15589999934, 29606.26900003436 32098.80399999918, 29609.15100003367 32096.69700000029, 29612.20600003492 32094.46399999935, 29615.36200003374 32092.16099999996, 29618.67200003376 32089.74200000023, 29622.46800003396 32086.968, 29609.46300003421 32074.91699999909))",1253.4809547732787
deUCijLZnqV8BCfGumqN9Y2M,the-scotts-tower,"POLYGON ((28266.37390003479 32505.88619999928, 28270.13260003205 32500.39420000056, 28270.14400003479 32500.40200000037, 28281.30800003375 32484.05499999933, 28293.12550003396 32466.75109999967, 28294.38900003497 32464.90100000022, 28268.68060003363 32447.14059999923, 28266.00700003472 32445.29350000032, 28236.35400003484 32424.80799999983, 28221.16890003471 32445.73259999941, 28211.08200003469 32459.63199999893, 28184.45600003396 32498.06599999928, 28226.22100003388 32520.343, 28243.07800003415 32529.08899999932, 28251.94700003339 32526.87199999917, 28266.37390003479 32505.88619999928))",6100.467058652684
deXuZfbHaeiKzRnraKq2hRA,the-quayside,"POLYGON ((28704.60610003462 30298.52390000001, 28702.24690003325 30295.33750000002, 28697.56050003399 30289.00740000014, 28697.4528000346 30288.86189999956, 28688.69860003376 30277.03719999978, 28688.54410003397 30276.82850000041, 28660.58200003434 30239.05900000004, 28655.13500003391 30235.786, 28654.68260003413 30235.51429999958, 28645.7194000334 30230.12900000031, 28644.90200003394 30229.63799999989, 28627.91200003303 30222.9659999996, 28610.2520000336 30219.24799999933, 28607.47800003228 30220.47369999963, 28606.92720003342 30220.71719999952, 28598.67700003368 30224.36299999958, 28598.74200003384 30224.5089999993, 28598.48500003462 30224.62199999916, 28601.87250003296 30232.2886999991, 28602.03850003361 30232.66449999956, 28602.54320003436 30233.80680000002, 28609.53200003425 30249.62399999949, 28610.02140003395 30250.73179999892, 28617.9930000331 30268.77299999972, 28629.51700003348 30263.67999999936, 28646.42900003306 30301.95299999938, 28635.08700003435 30306.96599999969, 28635.15200003344 30307.1119999994, 28634.96900003286 30307.19299999961, 28638.6060000336 30315.42510000026, 28691.0460000342 30334.7219999988, 28691.06220003292 30334.67850000006, 28691.15100003337 30334.44099999933, 28691.25400003164 30334.47899999992, 28700.44940003441 30309.71849999912, 28703.78900003348 30300.72599999945, 28704.53010003365 30298.72859999876, 28704.60610003462 30298.52390000001))",5780.740001402992
deQcraLeCZHd7UHQ66KJaoom,the-tate-residences,"POLYGON ((27680.26700003419 32334.89599999939, 27742.31800003398 32328.20199999924, 27739.38300003576 32319.34799999902, 27728.29800003398 32279.96199999901, 27727.46600003454 32277.00500000049, 27710.58500003448 32284.10899999892, 27679.96600003341 32220.58999999954, 27652.76000003311 32233.83400000037, 27625.64100003356 32247.03700000014, 27654.14100003383 32300.14379999939, 27657.51500003312 32306.43099999949, 27661.35440003346 32304.80909999982, 27667.66800003338 32302.1418999989, 27669.55350003444 32301.34579999897, 27670.46510003333 32304.2732999992, 27680.00900003354 32334.92390000039, 27680.26700003419 32334.89599999939))",6796.263058029982
deVCdvkVV4jAfqfD7ADWXpha,ue-square,"POLYGON ((29030.28200003355 30662.6758999989, 29030.89400003467 30662.22890000008, 29031.10720003449 30662.07889999976, 29031.45100003493 30661.83699999904, 29035.11400003434 30659.25799999913, 29039.38400003513 30656.3608999994, 29043.7030000342 30653.53800000034, 29048.07100003448 30650.78800000033, 29052.48400003459 30648.11499999989, 29053.11720003441 30647.73889999987, 29054.13880003357 30647.13220000048, 29069.79670003399 30637.83259999911, 29074.61800003369 30634.96900000014, 29082.94800003595 30630.02199999951, 29128.52710003209 30602.94800000046, 29128.76830003395 30602.01390000026, 29130.21090003492 30596.43060000021, 29130.65700003313 30594.70399999958, 29054.53900003439 30464.54900000019, 29046.33900003374 30462.41300000033, 29019.63650003374 30478.12439999884, 28925.32720003364 30533.61499999989, 28888.90400003439 30555.04599999977, 28887.89000003297 30559.56999999996, 28887.11100003316 30563.04489999976, 28948.97140003385 30653.84610000034, 28949.96540003241 30655.30519999903, 28963.01100003379 30674.45399999955, 28963.11430003397 30674.47289999909, 28967.15800003335 30675.21399999935, 29002.59500003252 30650.42899999919, 29001.39800003355 30648.65699999934, 29011.235000035 30642.40300000048, 29011.70250003546 30643.09319999968, 29012.14400003408 30643.74499999883, 29012.47200003357 30643.51600000038, 29013.85300003455 30643.77099999938, 29026.17600003364 30661.96199999904, 29027.5470000342 30662.1999999989, 29030.28200003355 30662.6758999989))",29451.902802492732
deDnESZbiNN7e6uapTzV9bZa,aspen-linq,"POLYGON ((28728.70255003287 30871.89159999939, 28728.97132503335 30869.552175, 28728.98342503415 30869.4469499994, 28731.53667503363 30847.22372500003, 28731.77570003394 30845.14334999921, 28726.40200003354 30844.09500000032, 28725.88975003429 30843.99507500012, 28725.77720003406 30844.95069999959, 28722.98545003565 30868.65284999987, 28722.97047503447 30868.77995, 28722.84530003375 30869.84272499905, 28722.66042503341 30871.41224999877, 28722.69387503409 30871.41214999897, 28723.06600003298 30871.411, 28728.70217503354 30871.89495000022, 28728.70255003287 30871.89159999939))",163.9951357897862
deXiHxfNmEHf9AMdHx6LakiU,8-hullet,"POLYGON ((28608.61300003343 31688.11599999998, 28607.59000003388 31685.01099999965, 28581.79400003337 31694.20299999938, 28581.75000003379 31694.2210000005, 28582.09590003268 31695.28030000033, 28582.62000003397 31696.88499999947, 28582.93030003451 31697.83730000033, 28587.00310003464 31710.33669999951, 28592.86600003486 31728.32999999973, 28619.06600003411 31719.836999999, 28615.26800003414 31708.2919999991, 28613.25200003399 31702.15899999964, 28609.44300003406 31690.57799999942, 28608.93070003389 31689.05849999901, 28608.61300003343 31688.11599999998))",997.1158480500694
dedxy2cVh9LsnfXCEL25t89G,twentyone-angullia-park,"POLYGON ((27656.2420000335 31813.68199999967, 27656.60310003386 31813.29549999876, 27659.88600003201 31809.78199999933, 27663.66500003377 31804.6029999998, 27666.45300003347 31798.80100000056, 27668.14400003397 31792.5889999993, 27668.68700003448 31786.17400000024, 27668.05900003469 31779.76700000056, 27667.26200003326 31777.35099999945, 27648.63300003501 31742.57899999956, 27630.62900003405 31752.54699999992, 27627.65900003362 31746.73799999954, 27621.20060003348 31750.31090000049, 27602.95600003415 31760.40410000051, 27588.20600003469 31768.56399999894, 27615.27100003384 31827.71299999917, 27623.70220003332 31832.85700000042, 27623.74000003453 31832.88010000029, 27656.2420000335 31813.68199999967))",4562.538946863566
deymEdYAhJLkseFse3fBbN7M,tiara,"POLYGON ((27694.4193000337 30868.49609999886, 27695.01300003479 30869.91799999927, 27697.48980003428 30875.85160000029, 27697.65900003407 30876.25699999893, 27699.66600003398 30877.05900000003, 27700.3340000343 30877.32699999931, 27713.70990003388 30882.6747999989, 27730.36820003492 30889.33489999887, 27747.87200003427 30896.33300000025, 27753.12000003445 30898.43099999954, 27758.13190003407 30900.43400000002, 27775.66300003305 30907.44099999929, 27782.1893000344 30905.52370000039, 27784.83300003421 30904.74699999916, 27805.92580003496 30867.30780000018, 27826.15700003349 30831.39789999987, 27825.41020003214 30828.73430000025, 27823.86600003401 30823.2269999996, 27759.07690003201 30786.81100000034, 27738.98310003336 30778.33400000036, 27736.21100003479 30779.46079999921, 27732.56300003459 30780.94399999977, 27731.11980003475 30781.53040000017, 27694.4193000337 30868.49609999886))",10387.309513988244
dedKeaJppf7CYUekdzCGfcnM,new-futura,"POLYGON ((28142.82500003471 31129.70299999943, 28140.08480003461 31129.97100000051, 28094.48400003351 31134.43099999956, 28087.60690003415 31135.02319999937, 28044.28180003513 31138.75419999996, 28044.28900003336 31138.76950000006, 28065.84600003455 31183.27399999988, 28070.87300003431 31204.77600000017, 28073.34600003387 31228.10109999928, 28087.33500003364 31227.65599999914, 28087.62670003538 31228.03570000048, 28090.93800003469 31232.34400000018, 28092.84300003485 31234.77199999952, 28138.49400003307 31234.80199999887, 28138.62500003408 31232.37499999966, 28139.13000003388 31227.39799999967, 28139.03800003348 31220.8120000005, 28147.40000003432 31181.17799999908, 28147.79200003463 31157.92889999938, 28142.88540003352 31130.04629999922, 28142.82500003471 31129.70299999943))",8079.861014276634
denYD2z8zRvqXQLTo239Bb5k,111-emerald-hill,"POLYGON ((28684.73100003329 31903.79299999921, 28683.8541000338 31903.05609999932, 28682.63090003482 31902.02820000016, 28682.2190000329 31901.68199999967, 28667.77020003435 31906.21120000039, 28667.14730003466 31906.40650000018, 28624.97200003376 31919.62699999997, 28612.26070003467 31920.29719999956, 28602.64050003439 31920.80450000022, 28598.06100003322 31921.04599999974, 28604.46200003491 31929.13699999978, 28618.71600003336 31948.78199999935, 28642.09150003227 31950.03889999873, 28642.69660003378 31950.07149999925, 28664.98610003401 31951.26999999925, 28665.33000003439 31954.13699999975, 28670.8059000344 31954.2205999993, 28678.09700003347 31954.33200000005, 28684.73100003329 31903.79299999921))",2769.894316771243
decBLjHdGkqjic7CVLFFxHaF,the-claymore,"POLYGON ((27846.59100003378 32435.01400000013, 27852.95100003396 32422.62299999932, 27848.13210003389 32402.18579999882, 27847.91960003367 32401.28449999879, 27825.1280000335 32304.62299999934, 27819.98800003433 32289.73699999936, 27814.02900003473 32275.16099999997, 27809.653500034 32265.63909999992, 27800.97500003328 32246.75300000012, 27799.80160003461 32244.19969999942, 27796.30790003364 32236.59769999944, 27776.25930003466 32192.97369999962, 27775.41820003353 32191.14340000003, 27773.42900003363 32186.81499999913, 27767.40630003327 32184.37120000051, 27761.05700003436 32181.79499999958, 27754.7680000346 32184.76290000007, 27716.89300003437 32202.63599999962, 27707.17900003313 32207.33489999888, 27679.96600003341 32220.58999999954, 27710.58500003448 32284.10899999892, 27727.46600003454 32277.00500000049, 27728.29800003398 32279.96199999901, 27739.38300003576 32319.34799999902, 27742.31800003398 32328.20199999924, 27758.74400003393 32378.16799999924, 27769.01200003341 32409.15699999932, 27750.59600003431 32424.31399999898, 27784.58960003313 32441.69509999979, 27798.5050000344 32448.81000000016, 27815.08100003374 32449.26700000055, 27815.24920003478 32449.19089999949, 27846.59100003378 32435.01400000013))",22864.225706685156
detpccvTCXEvCTFP87CVJ2bH,rv-altitude,"POLYGON ((30860.545925034 31055.98782500031, 30861.68172503358 31054.90497500043, 30861.74542503415 31054.84424999881, 30861.68682503396 31054.77857499908, 30854.90215003258 31047.17455000023, 30845.67720003436 31037.1051499989, 30836.19075003339 31027.28169999981, 30822.81070003602 31013.94497499951, 30810.99825003372 31001.64294999992, 30798.38295003397 30984.64055000023, 30793.34587503388 30978.20955000044, 30787.98007503523 30972.05012499879, 30780.11847503482 30963.48764999922, 30777.37520003308 30960.49994999882, 30777.34970003465 30960.47202499922, 30773.65685003444 30956.4025249999, 30770.79242503459 30953.17859999984, 30767.61575003374 30949.53040000019, 30761.58765003389 30942.38974999973, 30755.68080003239 30935.10194999879, 30753.79932503328 30932.71619999933, 30753.78585003359 30932.69902499917, 30749.73655003404 30927.52862499993, 30743.57072503379 30919.65572500009, 30737.40490003422 30911.78284999879, 30731.23905003439 30903.90994999895, 30725.07322503414 30896.03704999913, 30722.17962503389 30892.34237499876, 30722.01145003422 30892.1276249994, 30721.22267503431 30891.12047499943, 30695.79910003509 30858.65819999914, 30692.18032503345 30853.98007499953, 30687.0112250333 30847.09054999948, 30681.96312503317 30840.11187499914, 30677.03760003437 30833.04612500005, 30672.23612503437 30825.89552499877, 30667.56017503349 30818.66219999981, 30647.67215003365 30787.30002499893, 30635.48775003472 30768.08594999988, 30629.37597503433 30758.44802499903, 30624.51767503477 30747.34262499919, 30604.31770003387 30715.21417500047, 30604.28347503309 30715.1708749995, 30602.9906250341 30713.53502500026, 30564.59557503406 30647.15404999968, 30554.12667503502 30628.65214999917, 30553.17307503438 30626.43614999914, 30551.83397503408 30623.12664999963, 30551.0431750339 30617.19694999948, 30551.80897503364 30611.2633500003, 30554.07867503368 30605.73024999879, 30554.46307503402 30605.22444999928, 30557.69807503418 30600.96674999936, 30558.69740003323 30600.19157499971, 30557.64722503443 30601.00565000032, 30538.09165003409 30613.38262500021, 30538.06790003354 30613.36742499993, 30537.75835003375 30613.56389999915, 30537.68615003448 30613.60972500002, 30521.16570003378 30624.09529999985, 30525.82010003278 30631.73609999902, 30645.08590003434 30827.52720000002, 30671.27140003333 30867.51170000028, 30679.15610003436 30877.57439999994, 30747.3495000329 30964.60739999972, 30782.43220003385 31003.65550000001, 30787.17770003447 31008.93749999965, 30819.45120003353 31042.24019999956, 30845.42790003343 31068.91420000016, 30859.64972503404 31056.75410000011, 30860.48582503497 31056.03920000014, 30860.54140003376 31055.99169999887, 30860.545925034 31055.98782500031))",13333.663318187251
de2fsyAsihPdsy7LdzjmSFLV,the-ritzcarlton-residences,"POLYGON ((28337.78900003391 32279.60700000043, 28339.33400003312 32261.46699999982, 28373.95450003454 32273.51259999873, 28377.17340003383 32264.49039999922, 28339.81700003401 32251.42799999902, 28343.08800003491 32235.31899999978, 28341.51080003444 32234.90259999937, 28334.58700003463 32233.07499999891, 28334.72000003303 32232.2059999999, 28310.85870003346 32226.92459999919, 28293.90400003467 32223.1719999999, 28285.94290003358 32221.29499999958, 28285.85900003409 32231.35799999875, 28286.8920000342 32239.04099999892, 28287.56390003393 32242.90349999966, 28287.56900003378 32242.93299999986, 28287.57000003448 32242.93879999931, 28289.41060003438 32253.51129999909, 28290.58400003409 32260.25099999983, 28291.70700003497 32268.86600000004, 28296.26300003426 32287.34500000032, 28299.23100003305 32296.95800000025, 28304.64500003301 32317.69009999896, 28305.44800003413 32317.48559999991, 28309.5109000341 32316.45150000011, 28320.92600003452 32313.54609999962, 28334.67300003388 32310.19399999976, 28337.2991000338 32303.73999999987, 28338.45600003456 32291.35600000027, 28337.78900003391 32279.60700000043))",4308.178379959641
deAXZibNCJ8ctpYcp62Wvr9H,belle-vue-residences,"POLYGON ((29024.32300003441 31099.14599999937, 29023.82500003346 31098.45299999944, 29010.37620003368 31046.43172499875, 29008.1850000336 31037.9559999999, 29011.14295003384 31037.51094999873, 29012.94400003582 31036.47299999896, 29019.21100003374 31044.43889999916, 29027.8949000336 31036.24329999984, 29043.71800003405 31021.31000000017, 29034.72800003413 31013.76899999906, 29053.64300003427 30976.27800000054, 29057.40150003412 30968.82960000046, 29058.68610003266 30966.28399999964, 29073.22690003469 30955.51009999925, 29089.02500003377 30943.80499999936, 29089.07597503458 30943.76677500048, 29089.07650003416 30943.76449999923, 29089.00387503488 30943.54354999925, 29088.90790003369 30943.25159999879, 29088.72687503382 30942.70089999925, 29088.37452503367 30941.62897499987, 29087.75712503344 30939.75074999929, 29087.06930003381 30937.65827500041, 29086.26225003315 30935.20307499881, 29085.43415003392 30932.68377499992, 29084.86645003295 30930.95677499995, 29084.07527503453 30928.54990000057, 29083.05272503435 30925.43909999879, 29082.64260003371 30924.16212500036, 29082.04292503405 30922.20009999875, 29081.35422503488 30919.94677500015, 29080.80970003449 30918.16517499988, 29080.17702503402 30916.09510000017, 29079.42540003454 30913.63589999977, 29079.09450003332 30912.55324999955, 29078.84525003493 30911.7377999999, 29078.73772503443 30911.4207000003, 29078.53500003451 30910.92799999901, 29076.81800003444 30906.74699999918, 29073.99900003303 30902.42699999886, 29070.39900003469 30898.71900000013, 29066.19000003461 30895.73100000025, 29061.49500003418 30893.59299999998, 29056.47400003473 30892.36600000006, 29051.86030003383 30888.76429999958, 28997.29550003442 30846.16960000026, 28973.52800003446 30827.61600000005, 28970.86200003276 30834.56299999881, 28964.87230003388 30851.83080000025, 28962.87600003451 30857.58599999883, 28941.94200003323 30908.28399999961, 28939.56800003375 30919.59999999929, 28939.2506000342 30921.11680000055, 28937.05950003517 30931.58620000038, 28935.48390003502 30939.11399999973, 28932.31800003336 30949.55000000041, 28932.23390003475 30949.98699999939, 28929.57400003387 30963.85509999996, 28928.1360000343 30966.84300000002, 28925.05410003466 30973.24599999899, 28914.87800003349 30983.29800000004, 28931.28000003357 31032.76899999906, 28937.62400003381 31034.10899999891, 28968.84770003444 31040.70470000022, 28982.61280003489 31043.61250000036, 28999.62660003349 31047.20649999904, 29001.65990003551 31047.6359999996, 29004.06297503364 31048.14299999886, 29018.26600003386 31102.05699999972, 29024.32300003441 31099.14599999937))",23016.656332799022
